"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260414,2026-04-14,239742,CME ,00,239 ,  404501,  116339,   81667,    5002,  147210,  129319,   25385,   72144,  122880,   10413,    2115,    6586,       0,  378608,  381252,   25893,   23249,    7063,    -536,   -2612,     548,   10131,   -1246,   -3136,    1295,   15285,    -873,   -1113,    -771,       0,    6316,    7195,     747,    -132,  100.0,   28.8,   20.2,    1.2,   36.4,   32.0,    6.3,   17.8,   30.4,    2.6,    0.5,    1.6,    0.0,   93.6,   94.3,    6.4,    5.7,    311,     33,     22,      8,     89,     49,     38,     42,     60,     25,      5,     11,      0,    203,    179,    20.0,    28.8,    32.4,    41.7,    19.6,    28.5,    31.1,    41.2,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260407,2026-04-07,239742,CME ,00,239 ,  397438,  116875,   84279,    4454,  137079,  130565,   28521,   70849,  107595,   11286,    3228,    7357,       0,  372292,  374057,   25146,   23381,   -2018,    2989,   -4165,     155,   -7608,    1551,      30,    3726,    1042,   -1971,     200,     394,       0,   -2479,   -2964,     461,     946,  100.0,   29.4,   21.2,    1.1,   34.5,   32.9,    7.2,   17.8,   27.1,    2.8,    0.8,    1.9,    0.0,   93.7,   94.1,    6.3,    5.9,    309,     36,     20,      6,     78,     57,     33,     44,     57,     22,      6,     11,      0,    194,    176,    18.1,    29.0,    30.4,    39.3,    17.2,    28.4,    29.1,    38.6,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260331,2026-03-31,239742,CME ,00,239 ,  399456,  113886,   88444,    4299,  144687,  129014,   28491,   67123,  106553,   13257,    3028,    6963,       0,  374771,  377021,   24685,   22435,   -5077,   15895,    5884,     667,   -4562,   12726,     942,  -17422,  -27312,     978,   -1543,    2343,       0,   -5045,   -3772,     -32,   -1305,  100.0,   28.5,   22.1,    1.1,   36.2,   32.3,    7.1,   16.8,   26.7,    3.3,    0.8,    1.7,    0.0,   93.8,   94.4,    6.2,    5.6,    314,     35,     21,      6,     82,     53,     34,     45,     64,     23,      4,     10,      0,    198,    179,    17.2,    29.1,    28.8,    39.3,    16.3,    28.5,    26.9,    38.7,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260324,2026-03-24,239742,CME ,00,239 ,  404533,   97991,   82560,    3632,  149249,  116288,   27549,   84545,  133865,   12279,    4571,    4620,       0,  379816,  380793,   24717,   23740,  -76693,   -5838,   -8858,  -28422,  -11123,     136,    -734,    8947,    4289,  -36418,    2538,   -1601,      -1,  -71051,  -71609,   -5642,   -5084,  100.0,   24.2,   20.4,    0.9,   36.9,   28.7,    6.8,   20.9,   33.1,    3.0,    1.1,    1.1,    0.0,   93.9,   94.1,    6.1,    5.9,    314,     33,     20,      4,     81,     48,     35,     45,     70,     15,      6,     11,      0,    191,    177,    16.7,    28.2,    28.1,    38.1,    15.4,    27.7,    25.9,    37.6,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260317,2026-03-17,239742,CME ,00,239 ,  481226,  103829,   91418,   32054,  160372,  116152,   28283,   75598,  129576,   48697,    2033,    6221,       1,  450867,  452402,   30359,   28824,   78562,   19917,    1744,   27124,    -222,     173,    2719,   -8215,    2403,   37794,    -550,     860,       1,   78568,   72818,      -6,    5744,  100.0,   21.6,   19.0,    6.7,   33.3,   24.1,    5.9,   15.7,   26.9,   10.1,    0.4,    1.3,    0.0,   93.7,   94.0,    6.3,    6.0,    344,     38,     21,     23,     86,     49,     42,     43,     85,     45,      6,     16,.,    232,    223,    15.4,    24.9,    25.3,    33.1,    14.1,    22.9,    22.5,    30.1,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260310,2026-03-10,239742,CME ,00,239 ,  402664,   83912,   89674,    4930,  160594,  115979,   25564,   83813,  127173,   10903,    2583,    5361,       0,  372299,  379584,   30365,   23080,    1428,   11606,   -7772,    -744,  -15520,    -341,   -3488,    7455,   14224,    2071,    -276,   -2267,       0,    1104,    1683,     324,    -255,  100.0,   20.8,   22.3,    1.2,   39.9,   28.8,    6.3,   20.8,   31.6,    2.7,    0.6,    1.3,    0.0,   92.5,   94.3,    7.5,    5.7,    339,     36,     21,      7,     89,     50,     43,     46,     75,     23,      8,     14,      0,    220,    192,    15.5,    27.9,    26.3,    37.9,    15.3,    27.1,    25.1,    37.0,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260303,2026-03-03,239742,CME ,00,239 ,  401236,   72306,   97446,    5674,  176114,  116320,   29052,   76358,  112949,    8832,    2859,    7628,       0,  371195,  377901,   30041,   23335,    5127,   -7736,   -5488,     569,    5384,    1644,    2722,    4197,    4173,    2067,    -219,   -4052,       0,    6984,    1635,   -1857,    3492,  100.0,   18.0,   24.3,    1.4,   43.9,   29.0,    7.2,   19.0,   28.2,    2.2,    0.7,    1.9,    0.0,   92.5,   94.2,    7.5,    5.8,    335,     31,     23,      5,     99,     49,     41,     41,     72,     23,      8,     12,      0,    216,    188,    16.5,    27.2,    27.1,    37.0,    16.1,    26.1,    25.5,    35.9,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260224,2026-02-24,239742,CME ,00,239 ,  396109,   80042,  102934,    5105,  170730,  114676,   26330,   72161,  108776,    6765,    3078,   11680,       0,  364211,  376266,   31898,   19843,    3913,    9437,   -3962,     206,    2857,    2916,   -2614,   -2400,    7463,   -2461,     263,    1306,       0,    5288,    2854,   -1375,    1059,  100.0,   20.2,   26.0,    1.3,   43.1,   29.0,    6.6,   18.2,   27.5,    1.7,    0.8,    2.9,    0.0,   91.9,   95.0,    8.1,    5.0,    324,     33,     22,      4,    100,     45,     44,     39,     63,     23,      8,     14,      0,    218,    177,    16.8,    27.8,    28.1,    38.6,    16.8,    27.0,    26.6,    37.7,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260217,2026-02-17,239742,CME ,00,239 ,  392196,   70605,  106896,    4899,  167873,  111760,   28944,   74561,  101313,    9226,    2815,   10374,       0,  358923,  373412,   33273,   18784,  -15898,    3926,    2735,    -494,    3487,   -2303,    1759,   -3906,   -7113,     681,  -10433,    -405,       0,   -4980,   -5140,  -10918,  -10758,  100.0,   18.0,   27.3,    1.2,   42.8,   28.5,    7.4,   19.0,   25.8,    2.4,    0.7,    2.6,    0.0,   91.5,   95.2,    8.5,    4.8,    320,     33,     22,      4,    101,     43,     45,     37,     64,     26,      7,     13,      0,    216,    179,    16.7,    27.9,    27.1,    38.3,    16.6,    27.2,    26.0,    37.4,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260210,2026-02-10,239742,CME ,00,239 ,  408094,   66679,  104161,    5393,  164386,  114063,   27185,   78467,  108426,    8545,   13248,   10779,       0,  363903,  378552,   44191,   29542,     911,   -7502,    4760,     410,    3351,   -2114,   -1273,    1590,   -6526,   -4349,   -1244,    -412,       0,   -9017,   -9504,    9928,   10415,  100.0,   16.3,   25.5,    1.3,   40.3,   28.0,    6.7,   19.2,   26.6,    2.1,    3.2,    2.6,    0.0,   89.2,   92.8,   10.8,    7.2,    329,     32,     22,      4,    104,     42,     42,     46,     58,     24,     11,     14,      0,    229,    170,    14.9,    27.0,    24.6,    37.0,    14.8,    26.3,    23.6,    36.0,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260203,2026-02-03,239742,CME ,00,239 ,  407183,   74181,   99401,    4983,  161035,  116177,   28458,   76877,  114952,   12894,   14492,   11191,       0,  372920,  388056,   34263,   19127,   -9364,    9340,    3428,    -572,    2304,  -11278,      42,  -21234,     -70,   -2926,    2363,    1775,       0,  -10683,   -9601,    1319,     237,  100.0,   18.2,   24.4,    1.2,   39.5,   28.5,    7.0,   18.9,   28.2,    3.2,    3.6,    2.7,    0.0,   91.6,   95.3,    8.4,    4.7,    326,     35,     23,.,    100,     43,     42,     45,     56,     25,     10,     14,      0,    226,    170,    15.5,    26.0,    25.0,    36.2,    14.9,    25.4,    23.2,    35.4,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260127,2026-01-27,239742,CME ,00,239 ,  416547,   64841,   95973,    5555,  158731,  127455,   28416,   98111,  115022,   15820,   12129,    9416,       0,  383603,  397657,   32944,   18890,    3076,   -1315,   -1233,     153,    3895,    2406,   -4769,    5329,   11754,   -1620,     773,   -1282,       0,    2446,    5409,     630,   -2333,  100.0,   15.6,   23.0,    1.3,   38.1,   30.6,    6.8,   23.6,   27.6,    3.8,    2.9,    2.3,    0.0,   92.1,   95.5,    7.9,    4.5,    339,     33,     22,      4,    106,     43,     45,     47,     65,     24,     11,     12,      0,    236,    176,    16.5,    26.0,    26.1,    35.5,    16.4,    25.3,    24.6,    34.7,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260120,2026-01-20,239742,CME ,00,239 ,  413471,   66156,   97206,    5402,  154836,  125049,   33185,   92782,  103268,   17440,   11356,   10698,       0,  381157,  392248,   32314,   21223,   15739,     -90,   -1581,     235,    -847,    -658,   -1485,   16562,   14484,    1489,    -972,     549,       0,   14892,   13033,     847,    2706,  100.0,   16.0,   23.5,    1.3,   37.4,   30.2,    8.0,   22.4,   25.0,    4.2,    2.7,    2.6,    0.0,   92.2,   94.9,    7.8,    5.1,    342,     31,     23,      4,    100,     45,     44,     52,     65,     25,     12,     14,      0,    232,    183,    16.7,    24.6,    26.5,    32.8,    15.5,    23.9,    23.3,    31.8,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260113,2026-01-13,239742,CME ,00,239 ,  397732,   66246,   98787,    5167,  155683,  125707,   34670,   76220,   88784,   15951,   12328,   10149,       0,  366265,  379215,   31467,   18517,    3369,   -5275,   -1613,     211,   -5816,    1578,   -2497,    4139,    1718,    2483,    9104,    -153,       0,    2349,    1727,    1020,    1642,  100.0,   16.7,   24.8,    1.3,   39.1,   31.6,    8.7,   19.2,   22.3,    4.0,    3.1,    2.6,    0.0,   92.1,   95.3,    7.9,    4.7,    329,     28,     22,      4,     97,     43,     40,     51,     65,     29,     11,     12,      0,    223,    179,    16.0,    25.8,    26.1,    34.2,    14.6,    25.1,    23.0,    33.2,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE",260106,2026-01-06,239742,CME ,00,239 ,  394363,   71521,  100400,    4956,  161499,  124129,   37167,   72081,   87066,   13468,    3224,   10302,       0,  363916,  377488,   30447,   16875,    5576,   -3967,    2333,      38,   -1778,    1196,    8212,    5206,   -7478,    1024,    -582,    -517,       0,    8153,    4808,   -2577,     768,  100.0,   18.1,   25.5,    1.3,   41.0,   31.5,    9.4,   18.3,   22.1,    3.4,    0.8,    2.6,    0.0,   92.3,   95.7,    7.7,    4.3,    318,     30,     19,      5,     98,     43,     39,     46,     59,     23,     10,     13,      0,    216,    169,    16.8,    26.0,    26.8,    35.1,    15.4,    25.4,    24.5,    34.0,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260505,2026-05-05,239744,CME ,00,239 ,   31906,   21485,   11921,       0,    8224,   18540,       0,       0,     467,       0,       0,       0,       0,   29709,   30928,    2197,     978,    -133,    1000,    -101,       0,   -1080,      -4,       0,       0,       0,       0,       0,       0,       0,     -80,    -105,     -53,     -28,  100.0,   67.3,   37.4,    0.0,   25.8,   58.1,    0.0,    0.0,    1.5,    0.0,    0.0,    0.0,    0.0,   93.1,   96.9,    6.9,    3.1,     24,      6,      5,      0,      7,      5,      0,      0,.,      0,      0,      0,      0,     13,     11,    74.7,    88.0,    86.5,    93.8,    74.7,    88.0,    86.5,    93.8,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260428,2026-04-28,239744,CME ,00,239 ,   32039,   20485,   12022,       0,    9304,   18544,       0,       0,     467,       0,       0,       0,       0,   29789,   31033,    2250,    1006,     357,     207,    -167,       0,     521,     357,       0,       0,       0,       0,       0,       0,       0,     728,     190,    -371,     167,  100.0,   63.9,   37.5,    0.0,   29.0,   57.9,    0.0,    0.0,    1.5,    0.0,    0.0,    0.0,    0.0,   93.0,   96.9,    7.0,    3.1,     24,      5,      5,      0,      8,      5,      0,      0,.,      0,      0,      0,      0,     13,     11,    76.2,    87.9,    86.5,    93.8,    76.2,    87.9,    86.5,    93.8,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260421,2026-04-21,239744,CME ,00,239 ,   31682,   20278,   12189,       0,    8783,   18187,       0,       0,     467,       0,       0,       0,       0,   29061,   30843,    2621,     839,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   64.0,   38.5,    0.0,   27.7,   57.4,    0.0,    0.0,    1.5,    0.0,    0.0,    0.0,    0.0,   91.7,   97.4,    8.3,    2.6,     21,      4,      5,      0,      7,      4,      0,      0,.,      0,      0,      0,      0,     11,     10,    76.7,    89.4,    87.2,    95.4,    76.7,    89.4,    87.2,    95.4,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260407,2026-04-07,239744,CME ,00,239 ,   32439,   21423,   13289,       0,    8928,   18176,       0,       0,       0,       0,       0,       0,       0,   30351,   31465,    2088,     974,    -521,    -724,      44,       0,     294,    -279,    -249,       0,       0,       0,       0,       0,       0,    -679,    -484,     158,     -37,  100.0,   66.0,   41.0,    0.0,   27.5,   56.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.6,   97.0,    6.4,    3.0,     21,      5,      5,      0,      7,      4,      0,      0,      0,      0,      0,      0,      0,     12,      9,    76.8,    90.1,    88.0,    96.2,    76.8,    90.1,    88.0,    96.2,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260331,2026-03-31,239744,CME ,00,239 ,   32960,   22147,   13245,       0,    8634,   18455,     249,       0,       0,       0,       0,       0,       0,   31030,   31949,    1930,    1011,     464,    1304,     792,       0,    -956,    -133,       0,       0,    -270,       0,       0,       0,       0,     348,     389,     116,      75,  100.0,   67.2,   40.2,    0.0,   26.2,   56.0,    0.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   94.1,   96.9,    5.9,    3.1,     22,      5,      6,      0,      7,      4,.,      0,      0,      0,      0,      0,      0,     12,     11,    77.2,    87.6,    88.9,    94.5,    77.2,    87.6,    88.9,    94.5,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260324,2026-03-24,239744,CME ,00,239 ,   32496,   20843,   12453,       0,    9590,   18588,     249,       0,     270,       0,       0,       0,       0,   30682,   31560,    1814,     936,   -7151,   -2274,   -5034,   -2086,     546,      -7,      -4,   -1788,       0,       0,       0,       0,       0,   -5606,   -7131,   -1545,     -20,  100.0,   64.1,   38.3,    0.0,   29.5,   57.2,    0.8,    0.0,    0.8,    0.0,    0.0,    0.0,    0.0,   94.4,   97.1,    5.6,    2.9,     23,      5,      6,      0,      7,      4,.,      0,.,      0,      0,      0,      0,     12,     12,    77.9,    86.3,    89.9,    93.7,    77.9,    86.3,    89.9,    93.7,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260317,2026-03-17,239744,CME ,00,239 ,   39647,   23117,   17487,    2086,    9044,   18595,     253,    1788,     270,       0,       0,       0,       0,   36288,   38691,    3359,     956,    4487,    1470,    2560,    2086,    -381,       7,       0,       0,       0,       0,       0,       0,       0,    3175,    4653,    1312,    -166,  100.0,   58.3,   44.1,    5.3,   22.8,   46.9,    0.6,    4.5,    0.7,    0.0,    0.0,    0.0,    0.0,   91.5,   97.6,    8.5,    2.4,     26,      4,      8,.,      7,      4,.,.,.,      0,      0,      0,      0,     15,     15,    66.4,    78.0,    79.8,    90.1,    65.6,    78.0,    79.0,    87.5,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260310,2026-03-10,239744,CME ,00,239 ,   35160,   21647,   14927,       0,    9425,   18588,     253,    1788,     270,       0,       0,       0,       0,   33113,   34038,    2047,    1122,   -1232,    1138,    -724,       0,   -1932,    -813,    -257,    -210,       0,       0,       0,       0,       0,   -1261,   -1794,      29,     562,  100.0,   61.6,   42.5,    0.0,   26.8,   52.9,    0.7,    5.1,    0.8,    0.0,    0.0,    0.0,    0.0,   94.2,   96.8,    5.8,    3.2,     23,.,      6,      0,      7,      4,.,.,.,      0,      0,      0,      0,     12,     12,    74.4,    85.0,    88.6,    92.9,    74.4,    85.0,    88.6,    92.9,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260303,2026-03-03,239744,CME ,00,239 ,   36392,   20509,   15651,       0,   11357,   19401,     510,    1998,     270,       0,       0,       0,       0,   34374,   35832,    2018,     560,     183,    1138,    -163,       0,   -1676,      -1,       0,     523,     270,       0,       0,       0,       0,     -15,     106,     198,      77,  100.0,   56.4,   43.0,    0.0,   31.2,   53.3,    1.4,    5.5,    0.7,    0.0,    0.0,    0.0,    0.0,   94.5,   98.5,    5.5,    1.5,     28,.,      8,      0,      7,      6,.,.,.,      0,      0,      0,      0,     14,     15,    72.2,    82.0,    85.9,    91.7,    72.2,    82.0,    85.9,    91.7,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260224,2026-02-24,239744,CME ,00,239 ,   36209,   19371,   15814,       0,   13033,   19402,     510,    1475,       0,       0,       0,       0,       0,   34389,   35726,    1820,     483,     627,    -844,    1013,       0,    1124,    -682,     510,      15,       0,       0,       0,       0,       0,     805,     841,    -178,    -214,  100.0,   53.5,   43.7,    0.0,   36.0,   53.6,    1.4,    4.1,    0.0,    0.0,    0.0,    0.0,    0.0,   95.0,   98.7,    5.0,    1.3,     27,.,      8,      0,      7,      6,.,.,      0,      0,      0,      0,      0,     14,     14,    74.6,    82.1,    86.9,    92.4,    74.6,    82.1,    86.9,    92.4,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260217,2026-02-17,239744,CME ,00,239 ,   35582,   20215,   14801,       0,   11909,   20084,       0,    1460,       0,       0,       0,       0,       0,   33584,   34885,    1998,     697,      78,   -1138,     669,       0,    1630,    -530,       0,    -449,       0,       0,       0,       0,       0,      43,     139,      35,     -61,  100.0,   56.8,   41.6,    0.0,   33.5,   56.4,    0.0,    4.1,    0.0,    0.0,    0.0,    0.0,    0.0,   94.4,   98.0,    5.6,    2.0,     26,      4,      6,      0,      7,      6,      0,.,      0,      0,      0,      0,      0,     14,     12,    75.6,    83.2,    86.8,    93.6,    75.6,    83.2,    86.8,    93.6,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260210,2026-02-10,239744,CME ,00,239 ,   35504,   21353,   14132,       0,   10279,   20614,       0,    1909,       0,       0,       0,       0,       0,   33541,   34746,    1963,     758,    1026,   -1302,     822,       0,    2294,    1788,       0,       0,       0,       0,       0,       0,       0,     992,    2610,      34,   -1584,  100.0,   60.1,   39.8,    0.0,   29.0,   58.1,    0.0,    5.4,    0.0,    0.0,    0.0,    0.0,    0.0,   94.5,   97.9,    5.5,    2.1,     26,      4,      6,      0,      7,      6,      0,.,      0,      0,      0,      0,      0,     14,     12,    72.7,    83.5,    87.6,    93.4,    72.7,    83.5,    87.6,    93.4,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",260203,2026-02-03,239744,CME ,00,239 ,   34478,   22655,   13310,       0,    7985,   18826,       0,    1909,       0,       0,       0,       0,       0,   32549,   32136,    1929,    2342,    1096,     960,    -529,       0,     -13,     -16,       0,     185,       0,       0,       0,       0,       0,    1132,    -545,     -36,    1641,  100.0,   65.7,   38.6,    0.0,   23.2,   54.6,    0.0,    5.5,    0.0,    0.0,    0.0,    0.0,    0.0,   94.4,   93.2,    5.6,    6.8,     25,      5,      5,      0,      7,      5,      0,.,      0,      0,      0,      0,      0,     15,     10,    70.9,    82.1,    84.5,    91.0,    70.9,    82.1,    84.5,    91.0,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","FutOnly"
